"country","fsystem","crop","total","area5.5_ha","area6.0_ha","area6.5_ha","area14_ha","diff"
"Somalia","9. Fish-based","BANA",295.000001296401,NA,NA,NA,295.000001296401,NA
"Somalia","9. Fish-based","PLNT",85,NA,NA,NA,85,NA
"Somalia","11. Irrigated","MAIZ",47121.6999863386,NA,NA,NA,41822.0999644473,NA
"Somalia","11. Irrigated","SORG",142469.300045505,NA,NA,NA,118081.500001349,NA
"Somalia","11. Irrigated","BEAN",38128.6999531388,NA,NA,NA,32396.2999562547,NA
"Somalia","11. Irrigated","CHIC",400,NA,NA,NA,400,NA
"Somalia","11. Irrigated","LENT",400,NA,NA,NA,400,NA
"Somalia","11. Irrigated","WHEA",400,NA,NA,NA,400,NA
"Somalia","11. Irrigated","BARL",400,NA,NA,NA,400,NA
"Somalia","11. Irrigated","ACOF",400,NA,NA,NA,400,NA
"Somalia","11. Irrigated","RCOF",400,NA,NA,NA,400,NA
"Somalia","11. Irrigated","RICE",1644.19999229163,NA,NA,NA,1414.39999376982,NA
"Somalia","11. Irrigated","PMIL",400,NA,NA,NA,400,NA
"Somalia","11. Irrigated","SMIL",400,NA,NA,NA,400,NA
"Somalia","11. Irrigated","POTA",400,NA,NA,NA,400,NA
"Somalia","11. Irrigated","SWPO",662.800000615418,NA,NA,NA,633.800000347197,NA
"Somalia","11. Irrigated","CASS",1500.69999223948,NA,NA,NA,1184.89999359846,NA
"Somalia","11. Irrigated","COWP",400,NA,NA,NA,400,NA
"Somalia","11. Irrigated","PIGE",400,NA,NA,NA,400,NA
"Somalia","11. Irrigated","SOYB",400,NA,NA,NA,400,NA
"Somalia","11. Irrigated","GROU",2246.00000458956,NA,NA,NA,1806.20000460744,NA
"Somalia","11. Irrigated","SUGC",5325.39999195188,NA,NA,NA,4799.59998809546,NA
"Somalia","11. Irrigated","COTT",8052.70001108199,NA,NA,NA,7258.20000243932,NA
"Somalia","11. Irrigated","COCO",400,NA,NA,NA,400,NA
"Somalia","11. Irrigated","TEAS",400,NA,NA,NA,400,NA
"Somalia","11. Irrigated","TOBA",519.999998934567,NA,NA,NA,494.799998685718,NA
"Somalia","11. Irrigated","BANA",1418.39999907464,NA,NA,NA,1305.79999680072,NA
"Somalia","11. Irrigated","PLNT",400,NA,NA,NA,400,NA
"Somalia","13. Arid pastoral-oases","MAIZ",1076.4999967888,NA,NA,19.2999992370605,113.50000038743,NA
"Somalia","13. Arid pastoral-oases","SORG",4930.00004285574,NA,NA,199.600006103516,284.700004577637,NA
"Somalia","13. Arid pastoral-oases","BEAN",2188.69997752458,NA,NA,1,66.5999999046326,NA
"Somalia","13. Arid pastoral-oases","CHIC",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","LENT",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","WHEA",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","BARL",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","ACOF",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","RCOF",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","RICE",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","PMIL",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","SMIL",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","POTA",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","SWPO",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","CASS",116.500000521541,NA,NA,0.100000001490116,60.7000000178814,NA
"Somalia","13. Arid pastoral-oases","COWP",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","PIGE",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","SOYB",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","GROU",132.999999813735,NA,NA,0.100000001490116,61.7000000104308,NA
"Somalia","13. Arid pastoral-oases","SUGC",67.8000000491738,NA,NA,0.100000001490116,65,NA
"Somalia","13. Arid pastoral-oases","COTT",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","COCO",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","TEAS",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","TOBA",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","BANA",66,NA,NA,1,65,NA
"Somalia","13. Arid pastoral-oases","PLNT",66,NA,NA,1,65,NA
"South Sudan","1. Maize mixed","MAIZ",10670.9000301957,101.399996615946,2787.50001482666,1717.50002419204,114.499998822808,5949.99999573827
"South Sudan","1. Maize mixed","SORG",353686.700226821,1756.19997540861,74447.1002787054,43110.5000364333,8797.40000534058,225575.499930933
"South Sudan","1. Maize mixed","BEAN",19023.5999224409,20.2000001817942,1040.20000174642,7325.0000243783,11.7000001221895,10626.4998960122
"South Sudan","1. Maize mixed","CHIC",2909.30000095069,5.10000000149012,1704.80000025779,279.300000369549,17,903.100000321865
"South Sudan","1. Maize mixed","LENT",371,6,200,148,17,0
"South Sudan","1. Maize mixed","WHEA",441.800000838935,15.0999999046326,184.700000405312,136.000000052154,16.1000000014901,89.900000475347
"South Sudan","1. Maize mixed","BARL",369.800000026822,6,200,145.30000000447,17,1.50000002235174
"South Sudan","1. Maize mixed","ACOF",456.300000786781,5.5,204.100000314415,158.599999859929,17,71.1000006124377
"South Sudan","1. Maize mixed","RCOF",586.90000000596,9.19999980926514,281.100001454353,148,17,131.599998742342
"South Sudan","1. Maize mixed","RICE",4127.40001078695,154.700003102422,1625.40002328902,194.799999862909,11.0000001117587,2141.49998442084
"South Sudan","1. Maize mixed","PMIL",55255.7999978215,119.100003242493,10539.7999977618,5880.90001191944,2085.09999579191,36630.8999891058
"South Sudan","1. Maize mixed","SMIL",463.400001525879,6,285.900001525879,148,17,6.5
"South Sudan","1. Maize mixed","POTA",6493.70000506192,505,2699.29999692738,436.600000724196,16.2000000029802,2836.60000740737
"South Sudan","1. Maize mixed","SWPO",3828.89999070764,17.5000000968575,1308.89999825507,982.59998678416,50.3000005632639,1469.60000500828
"South Sudan","1. Maize mixed","CASS",8738.29993613809,232.199994280934,4235.70000384003,491.000007204711,6.90000008791685,3772.4999307245
"South Sudan","1. Maize mixed","COWP",27539.3999857754,25.4999992400408,6090.099977009,3881.199991256,659.900009393692,16882.7000088766
"South Sudan","1. Maize mixed","PIGE",663.499997198582,6,211.799999713898,311.700000047684,17,116.999997437
"South Sudan","1. Maize mixed","SOYB",396.900000400841,5.40000000596046,200.699999980628,146.70000000298,17,27.100000411272
"South Sudan","1. Maize mixed","GROU",7799.70000617951,68.100001513958,4347.09999856353,730.900004558265,34.2999995872378,2619.30000195652
"South Sudan","1. Maize mixed","SUGC",426.599999502301,5.10000000149012,219.799999453127,149.000000089407,17,35.6999999582767
"South Sudan","1. Maize mixed","COTT",710.399994969368,10,380.199995279312,148,17,155.199999690056
"South Sudan","1. Maize mixed","COCO",498.199998788536,5.69999998807907,303.599999144673,148,17,23.8999996557832
"South Sudan","1. Maize mixed","TEAS",385.899999856949,6,212.099999904633,148,17,2.79999995231628
"South Sudan","1. Maize mixed","TOBA",407.300000019372,5.40000000596046,216.199999846518,146.100000075996,17,22.6000000908971
"South Sudan","1. Maize mixed","BANA",10005.3000215665,69.5000013709068,6125.60003394634,1419.59996978194,23.2999999672174,2367.30001650006
"South Sudan","1. Maize mixed","PLNT",68720.3008103445,116.200003057718,19857.3995761871,1623.80004882812,17,47105.9011822715
"South Sudan","2. Agro-pastoral","MAIZ",1690.90000116825,NA,NA,155.500000022352,865.99999935925,NA
"South Sudan","2. Agro-pastoral","SORG",146825.700585514,NA,NA,14480.8999464512,82021.5002803802,NA
"South Sudan","2. Agro-pastoral","BEAN",846.699998259544,NA,NA,84.7999990060925,475.299998350441,NA
"South Sudan","2. Agro-pastoral","CHIC",146.100000366569,NA,NA,35.6999998912215,82.400000244379,NA
"South Sudan","2. Agro-pastoral","LENT",161,NA,NA,33,128,NA
"South Sudan","2. Agro-pastoral","WHEA",657.00000153482,NA,NA,26.1000000312924,401.600001208484,NA
"South Sudan","2. Agro-pastoral","BARL",161,NA,NA,33,128,NA
"South Sudan","2. Agro-pastoral","ACOF",161,NA,NA,33,128,NA
"South Sudan","2. Agro-pastoral","RCOF",161,NA,NA,33,128,NA
"South Sudan","2. Agro-pastoral","RICE",703.000000633299,NA,NA,19.1000000461936,487.7000002563,NA
"South Sudan","2. Agro-pastoral","PMIL",19459.4000068605,NA,NA,1551.09998766333,12674.2000515163,NA
"South Sudan","2. Agro-pastoral","SMIL",161,NA,NA,33,128,NA
"South Sudan","2. Agro-pastoral","POTA",3867.89999722689,NA,NA,492.499999672174,1014.99999853969,NA
"South Sudan","2. Agro-pastoral","SWPO",1831.89999581873,NA,NA,62.5000000521541,1123.69999316335,NA
"South Sudan","2. Agro-pastoral","CASS",205.200000368059,NA,NA,39.6999998167157,127,NA
"South Sudan","2. Agro-pastoral","COWP",36478.2999398857,NA,NA,2678.29999566078,22211.0999159813,NA
"South Sudan","2. Agro-pastoral","PIGE",161,NA,NA,33,128,NA
"South Sudan","2. Agro-pastoral","SOYB",161,NA,NA,33,128,NA
"South Sudan","2. Agro-pastoral","GROU",3443.30000406504,NA,NA,1119.70000258088,532.600001730025,NA
"South Sudan","2. Agro-pastoral","SUGC",161,NA,NA,33,128,NA
"South Sudan","2. Agro-pastoral","COTT",161,NA,NA,33,128,NA
"South Sudan","2. Agro-pastoral","COCO",161,NA,NA,33,128,NA
"South Sudan","2. Agro-pastoral","TEAS",161,NA,NA,33,128,NA
"South Sudan","2. Agro-pastoral","TOBA",161,NA,NA,33,128,NA
"South Sudan","2. Agro-pastoral","BANA",371.800000578165,NA,NA,33,126.90000000596,NA
"South Sudan","2. Agro-pastoral","PLNT",161,NA,NA,33,128,NA
"South Sudan","4. Root and tuber crop","MAIZ",3135.99999836087,1.10000002384186,686.800002329051,442.999997422099,NA,NA
"South Sudan","4. Root and tuber crop","SORG",184327.899787828,131.100006103516,48035.0000963211,19648.0999331474,NA,NA
"South Sudan","4. Root and tuber crop","BEAN",1002.60000000894,0.300000011920929,239.800000995398,147.299999505281,NA,NA
"South Sudan","4. Root and tuber crop","CHIC",3248.70000036061,1,485.499999478459,525.99999961257,NA,NA
"South Sudan","4. Root and tuber crop","LENT",162,1,109,52,NA,NA
"South Sudan","4. Root and tuber crop","WHEA",249.699999898672,1,97.7999999150634,52.0000000074506,NA,NA
"South Sudan","4. Root and tuber crop","BARL",162,1,109,52,NA,NA
"South Sudan","4. Root and tuber crop","ACOF",166.099999979138,1,109,52,NA,NA
"South Sudan","4. Root and tuber crop","RCOF",201.299999594688,1,109,52,NA,NA
"South Sudan","4. Root and tuber crop","RICE",1395.80000395328,1.29999995231628,365.799999266863,79.9999996349216,NA,NA
"South Sudan","4. Root and tuber crop","PMIL",33711.9999048486,38.7000007629395,9969.70004105568,1920.99998243153,NA,NA
"South Sudan","4. Root and tuber crop","SMIL",162,1,109,52,NA,NA
"South Sudan","4. Root and tuber crop","POTA",3307.39999981225,1,524.39999961853,529.199999988079,NA,NA
"South Sudan","4. Root and tuber crop","SWPO",2167.10000371933,1.79999995231628,659.700002342463,199.200000114739,NA,NA
"South Sudan","4. Root and tuber crop","CASS",3452.99999697506,2.79999995231628,939.700000397861,191.900000549853,NA,NA
"South Sudan","4. Root and tuber crop","COWP",10887.9000010714,3.90000009536743,2393.19998914003,1594.50000330806,NA,NA
"South Sudan","4. Root and tuber crop","PIGE",162,1,109,52,NA,NA
"South Sudan","4. Root and tuber crop","SOYB",164.500000014901,1,109,52,NA,NA
"South Sudan","4. Root and tuber crop","GROU",10278.7000284642,13.6999998092651,3666.70001892,501.599996954203,NA,NA
"South Sudan","4. Root and tuber crop","SUGC",163.30000000447,1,109,52,NA,NA
"South Sudan","4. Root and tuber crop","COTT",207.900000333786,1,109,52,NA,NA
"South Sudan","4. Root and tuber crop","COCO",167.699999943376,1,109,52,NA,NA
"South Sudan","4. Root and tuber crop","TEAS",162,1,109,52,NA,NA
"South Sudan","4. Root and tuber crop","TOBA",165.600000008941,1,109,52,NA,NA
"South Sudan","4. Root and tuber crop","BANA",10815.7000354826,17.2000007629395,3996.80002360791,470.400001429021,NA,NA
"South Sudan","4. Root and tuber crop","PLNT",416.099999018013,1,109,52,NA,NA
"South Sudan","5. Cereal-root crop mixed","MAIZ",22668.6000195146,NA,2852.10000371933,6687.10000699759,539.299999751151,NA
"South Sudan","5. Cereal-root crop mixed","SORG",1334225.39851116,NA,109922.000088453,523928.99858591,36848.9000765085,NA
"South Sudan","5. Cereal-root crop mixed","BEAN",2334.30001101643,NA,349.700003072619,810.400001585484,66.5000002831221,NA
"South Sudan","5. Cereal-root crop mixed","CHIC",2228.20000186563,NA,207.400000229478,621.400000207126,54.5000000521541,NA
"South Sudan","5. Cereal-root crop mixed","LENT",938,NA,262,612,64,NA
"South Sudan","5. Cereal-root crop mixed","WHEA",1592.70000390708,NA,288.700000017881,694.400000475347,89.7000000998378,NA
"South Sudan","5. Cereal-root crop mixed","BARL",938.800000011921,NA,262,612,64,NA
"South Sudan","5. Cereal-root crop mixed","ACOF",938,NA,262,612,64,NA
"South Sudan","5. Cereal-root crop mixed","RCOF",938,NA,262,612,64,NA
"South Sudan","5. Cereal-root crop mixed","RICE",4068.30000339448,NA,473.299997903407,720.900002293289,66.400000013411,NA
"South Sudan","5. Cereal-root crop mixed","PMIL",80998.5000688136,NA,6570.09996315092,11060.3999783918,1186.99999921769,NA
"South Sudan","5. Cereal-root crop mixed","SMIL",938,NA,262,612,64,NA
"South Sudan","5. Cereal-root crop mixed","POTA",6357.70000154525,NA,222.600000783801,1321.19999907911,279.800000496209,NA
"South Sudan","5. Cereal-root crop mixed","SWPO",4434.50000179559,NA,591.900000497699,688.300002284348,73.5999998450279,NA
"South Sudan","5. Cereal-root crop mixed","CASS",2726.10000433028,NA,467.100001975894,614.299999564886,64,NA
"South Sudan","5. Cereal-root crop mixed","COWP",82320.9000590667,NA,10352.8000429422,24523.2999444902,2875.00001186132,NA
"South Sudan","5. Cereal-root crop mixed","PIGE",938,NA,262,612,64,NA
"South Sudan","5. Cereal-root crop mixed","SOYB",938.800000011921,NA,262,612,64,NA
"South Sudan","5. Cereal-root crop mixed","GROU",44222.0000590086,NA,11078.3000069633,13671.2000567317,658.799989081919,NA
"South Sudan","5. Cereal-root crop mixed","SUGC",967.500000096858,NA,262,612,64,NA
"South Sudan","5. Cereal-root crop mixed","COTT",938,NA,262,612,64,NA
"South Sudan","5. Cereal-root crop mixed","COCO",938,NA,262,612,64,NA
"South Sudan","5. Cereal-root crop mixed","TEAS",938,NA,262,612,64,NA
"South Sudan","5. Cereal-root crop mixed","TOBA",950,NA,262,612,64,NA
"South Sudan","5. Cereal-root crop mixed","BANA",5914.89998801053,NA,309.699999496341,3427.59999454767,75.5000002384186,NA
"South Sudan","5. Cereal-root crop mixed","PLNT",938,NA,262,612,64,NA
"South Sudan","8. Pastoral","MAIZ",715.200000733137,NA,33.8000001907349,9.99999991059303,112.100001275539,NA
"South Sudan","8. Pastoral","SORG",57882.9002645612,NA,2428,794.399999976158,7862.89999389648,NA
"South Sudan","8. Pastoral","BEAN",77.8999999314547,NA,6.00000011920929,1.69999999552965,15.4000000879169,NA
"South Sudan","8. Pastoral","CHIC",25,NA,4,4,17,NA
"South Sudan","8. Pastoral","LENT",25,NA,4,4,17,NA
"South Sudan","8. Pastoral","WHEA",39.6999998092651,NA,9.69999980926514,4,26,NA
"South Sudan","8. Pastoral","BARL",25,NA,4,4,17,NA
"South Sudan","8. Pastoral","ACOF",28.7999999523163,NA,4,4,17,NA
"South Sudan","8. Pastoral","RCOF",25,NA,4,4,17,NA
"South Sudan","8. Pastoral","RICE",50.5000002458692,NA,3.19999995827675,1.80000001937151,11.8999999836087,NA
"South Sudan","8. Pastoral","PMIL",11692.600003615,NA,366.600006103516,167.600002288818,1899.50001239777,NA
"South Sudan","8. Pastoral","SMIL",25,NA,4,4,17,NA
"South Sudan","8. Pastoral","POTA",830.600006103516,NA,313.5,4,513.100006103516,NA
"South Sudan","8. Pastoral","SWPO",1322.89998362213,NA,17,78.0000014305115,56.5999999940395,NA
"South Sudan","8. Pastoral","CASS",31.8000002726912,NA,3.69999998807907,0.900000028312206,11.100000038743,NA
"South Sudan","8. Pastoral","COWP",3798.20000698417,NA,187.199996948242,64.0000014305115,688.700004577637,NA
"South Sudan","8. Pastoral","PIGE",25,NA,4,4,17,NA
"South Sudan","8. Pastoral","SOYB",25.1000000014901,NA,4,4,17,NA
"South Sudan","8. Pastoral","GROU",218.099999390543,NA,10.6999998092651,4.50000005960464,44.0999996513128,NA
"South Sudan","8. Pastoral","SUGC",25.5000000149012,NA,4,4,17,NA
"South Sudan","8. Pastoral","COTT",25,NA,4,4,17,NA
"South Sudan","8. Pastoral","COCO",25,NA,4,4,17,NA
"South Sudan","8. Pastoral","TEAS",25,NA,4,4,17,NA
"South Sudan","8. Pastoral","TOBA",25,NA,4,4,17,NA
"South Sudan","8. Pastoral","BANA",219.500000804663,NA,33.5999994277954,10.4000000953674,66.7000008970499,NA
"South Sudan","8. Pastoral","PLNT",25,NA,4,4,17,NA
"South Sudan","11. Irrigated","MAIZ",243.200000375509,NA,NA,NA,180.400001049042,NA
"South Sudan","11. Irrigated","SORG",22097.0998969078,NA,NA,NA,16407.6999869347,NA
"South Sudan","11. Irrigated","BEAN",137.999999925494,NA,NA,NA,104.099999725819,NA
"South Sudan","11. Irrigated","CHIC",13.9000001996756,NA,NA,NA,12.6000001579523,NA
"South Sudan","11. Irrigated","LENT",21,NA,NA,NA,21,NA
"South Sudan","11. Irrigated","WHEA",753.900006681681,NA,NA,NA,471.800009965897,NA
"South Sudan","11. Irrigated","BARL",21,NA,NA,NA,21,NA
"South Sudan","11. Irrigated","ACOF",21,NA,NA,NA,21,NA
"South Sudan","11. Irrigated","RCOF",21,NA,NA,NA,21,NA
"South Sudan","11. Irrigated","RICE",150.000000491738,NA,NA,NA,112.100000441074,NA
"South Sudan","11. Irrigated","PMIL",3934.29999637604,NA,NA,NA,2924.40000677109,NA
"South Sudan","11. Irrigated","SMIL",21,NA,NA,NA,21,NA
"South Sudan","11. Irrigated","POTA",295,NA,NA,NA,165,NA
"South Sudan","11. Irrigated","SWPO",338.500000454485,NA,NA,NA,255.500000953674,NA
"South Sudan","11. Irrigated","CASS",21,NA,NA,NA,21,NA
"South Sudan","11. Irrigated","COWP",7067.89993724972,NA,NA,NA,5226.59996032715,NA
"South Sudan","11. Irrigated","PIGE",21,NA,NA,NA,21,NA
"South Sudan","11. Irrigated","SOYB",21,NA,NA,NA,21,NA
"South Sudan","11. Irrigated","GROU",178.300002068281,NA,NA,NA,133.000002026558,NA
"South Sudan","11. Irrigated","SUGC",311.399994850159,NA,NA,NA,193.699997901917,NA
"South Sudan","11. Irrigated","COTT",152.799998044968,NA,NA,NA,98.7999980449677,NA
"South Sudan","11. Irrigated","COCO",21,NA,NA,NA,21,NA
"South Sudan","11. Irrigated","TEAS",21,NA,NA,NA,21,NA
"South Sudan","11. Irrigated","TOBA",21,NA,NA,NA,21,NA
"South Sudan","11. Irrigated","BANA",33.3000000119209,NA,NA,NA,20.6000000238419,NA
"South Sudan","11. Irrigated","PLNT",21,NA,NA,NA,21,NA
"Sudan","1. Maize mixed","MAIZ",858.899992465973,NA,NA,628.699990749359,24.3000001907349,NA
"Sudan","1. Maize mixed","SORG",2226.29997674376,NA,NA,1738.59998065233,60.3999991416931,NA
"Sudan","1. Maize mixed","BEAN",80.8999997079372,NA,NA,55.8999995291233,12.6999999880791,NA
"Sudan","1. Maize mixed","CHIC",59.7000002563,NA,NA,39.2000001370907,12.8999999761581,NA
"Sudan","1. Maize mixed","LENT",45,NA,NA,32,13,NA
"Sudan","1. Maize mixed","WHEA",37.3000000193715,NA,NA,25.0000000149012,12.1000000014901,NA
"Sudan","1. Maize mixed","BARL",42.7999999821186,NA,NA,29.0999999940395,12.8999999761581,NA
"Sudan","1. Maize mixed","ACOF",45,NA,NA,32,13,NA
"Sudan","1. Maize mixed","RCOF",45,NA,NA,32,13,NA
"Sudan","1. Maize mixed","RICE",41.0000000447035,NA,NA,27.3000000268221,13,NA
"Sudan","1. Maize mixed","PMIL",164.900001049042,NA,NA,123.600001335144,30.6999998092651,NA
"Sudan","1. Maize mixed","SMIL",64.4999998360872,NA,NA,46.7999997884035,13.7000000476837,NA
"Sudan","1. Maize mixed","POTA",45,NA,NA,32,13,NA
"Sudan","1. Maize mixed","SWPO",57.3999998569489,NA,NA,39.3999999761581,13.3999999761581,NA
"Sudan","1. Maize mixed","CASS",45,NA,NA,32,13,NA
"Sudan","1. Maize mixed","COWP",45,NA,NA,32,13,NA
"Sudan","1. Maize mixed","PIGE",45,NA,NA,32,13,NA
"Sudan","1. Maize mixed","SOYB",118.400000095367,NA,NA,82.8000001907349,14.5999999046326,NA
"Sudan","1. Maize mixed","GROU",142.5999994874,NA,NA,100.499999433756,22.8000001013279,NA
"Sudan","1. Maize mixed","SUGC",42.5000000074506,NA,NA,29.3000000044703,13,NA
"Sudan","1. Maize mixed","COTT",45,NA,NA,32,13,NA
"Sudan","1. Maize mixed","COCO",45,NA,NA,32,13,NA
"Sudan","1. Maize mixed","TEAS",45,NA,NA,32,13,NA
"Sudan","1. Maize mixed","TOBA",43.7000000104308,NA,NA,30.4000000059605,13,NA
"Sudan","1. Maize mixed","BANA",52.6000000685453,NA,NA,33.6999999731779,12.5,NA
